country_code,time_batch,interval_start,interval_end,event_count
ITA,2021-02-13,2021-02-13,2021-02-13,1
ITA,2021-02-20,2021-02-20,2021-02-20,1
ITA,2021-05-23,2021-05-23,2021-05-23,1
ITA,2021-07-13,2021-07-13,2021-07-13,1
ITA,2021-07-23,2021-07-23,2021-07-23,1
ITA,2022-05-30,2022-05-30,2022-05-30,1
ITA,2022-06,2022-06-01,2022-06-30,1
ITA,2022-07-03,2022-07-03,2022-07-03,1
ITA,2022-08-14,2022-08-14,2022-08-14,1
ITA,2022-09-15,2022-09-15,2022-09-15,1
ITA,2022-11-26,2022-11-26,2022-11-26,1
ITA,2023,2023-01-01,2023-12-31,1
ITA,2023-02-04,2023-02-04,2023-02-04,1
ITA,2023-02-26,2023-02-26,2023-02-26,2
ITA,2023-04-09,2023-04-09,2023-04-09,1
ITA,2023-04-30,2023-04-30,2023-04-30,1
ITA,2023-05-16,2023-05-16,2023-05-16,1
ITA,2023-06-22,2023-06-22,2023-06-22,1
ITA,2023-07-12,2023-07-12,2023-07-12,1
ITA,2023-07-19,2023-07-19,2023-07-19,1
ITA,2023-07-21,2023-07-21,2023-07-21,1
ITA,2023-10-03,2023-10-03,2023-10-03,1
ITA,2023-11-02,2023-11-02,2023-11-02,1
JAM,2000-03,2000-03-01,2000-03-31,1
JAM,2001-11-06,2001-11-06,2001-11-06,1
JAM,2002-05-23,2002-05-23,2002-05-23,1
JAM,2002-09-18,2002-09-18,2002-09-18,1
JAM,2002-09-30,2002-09-30,2002-09-30,1
JAM,2004-08-13,2004-08-13,2004-08-13,1
JAM,2004-09-11,2004-09-11,2004-09-11,1
JAM,2005-07-07,2005-07-07,2005-07-07,1
JAM,2005-07-18,2005-07-18,2005-07-18,1
JAM,2005-10-19,2005-10-19,2005-10-19,1
JAM,2006-11-06,2006-11-06,2006-11-06,1
JAM,2006-11-22,2006-11-22,2006-11-22,1
JAM,2007-08-20,2007-08-20,2007-08-20,1
JAM,2007-10-28,2007-10-28,2007-10-28,1
JAM,2008-08-18,2008-08-18,2008-08-18,1
JAM,2008-08-28,2008-08-28,2008-08-28,1
JAM,2010-09-29,2010-09-29,2010-09-29,1
JAM,2012-10-24,2012-10-24,2012-10-24,1
JAM,2014-01,2014-01-01,2014-01-31,1
JAM,2016-09-27,2016-09-27,2016-09-27,1
JAM,2017-04-20,2017-04-20,2017-04-20,1
JOR,2000-01-24,2000-01-24,2000-01-24,1
JOR,2000-07,2000-07-01,2000-07-31,1
JOR,2000-07-25,2000-07-25,2000-07-25,1
JOR,2000-08,2000-08-01,2000-08-31,1
JOR,2001-12-14,2001-12-14,2001-12-14,1
JOR,2003-06-04,2003-06-04,2003-06-04,1
JOR,2003-06-26,2003-06-26,2003-06-26,1
JOR,2004-10-28,2004-10-28,2004-10-28,1
JOR,2006-09-20,2006-09-20,2006-09-20,1
JOR,2008-01-26,2008-01-26,2008-01-26,1
JOR,2013-03-16,2013-03-16,2013-03-16,1
JOR,2016-03-16,2016-03-16,2016-03-16,1
JOR,2018-10-25,2018-10-25,2018-10-25,1
JOR,2018-11-09,2018-11-09,2018-11-09,1
JOR,2022-06-27,2022-06-27,2022-06-27,1
JOR,2023-11-19,2023-11-19,2023-11-19,1
JPN,2000-03-31,2000-03-31,2000-03-31,1
JPN,2000-05-24,2000-05-24,2000-05-24,1
JPN,2000-06-01,2000-06-01,2000-06-01,1
JPN,2000-07-01,2000-07-01,2000-07-01,1
JPN,2000-07-08,2000-07-08,2000-07-08,1
JPN,2000-08-02,2000-08-02,2000-08-02,1
JPN,2000-08-10,2000-08-10,2000-08-10,1
JPN,2000-09-10,2000-09-10,2000-09-10,1
JPN,2000-09-11,2000-09-11,2000-09-11,2
JPN,2000-10-06,2000-10-06,2000-10-06,1
JPN,2001-01-20,2001-01-20,2001-01-20,1
JPN,2001-03-24,2001-03-24,2001-03-24,1
JPN,2001-04-11,2001-04-11,2001-04-11,1
JPN,2001-05-05,2001-05-05,2001-05-05,1
JPN,2001-06,2001-06-01,2001-06-30,1
JPN,2001-06-20,2001-06-20,2001-06-20,1
JPN,2001-07-21,2001-07-21,2001-07-21,1
JPN,2001-08-21,2001-08-21,2001-08-21,1
JPN,2001-09-01,2001-09-01,2001-09-01,1
JPN,2001-09-10,2001-09-10,2001-09-10,1
JPN,2002-03-22,2002-03-22,2002-03-22,1
JPN,2002-07-05,2002-07-05,2002-07-05,2
JPN,2002-07-15,2002-07-15,2002-07-15,1
JPN,2002-09-04,2002-09-04,2002-09-04,1
JPN,2002-12-09,2002-12-09,2002-12-09,1
JPN,2003-05-26,2003-05-26,2003-05-26,1
JPN,2003-07-19,2003-07-19,2003-07-19,1
JPN,2003-07-25,2003-07-25,2003-07-25,1
JPN,2003-08-08,2003-08-08,2003-08-08,1
JPN,2003-09-12,2003-09-12,2003-09-12,1
JPN,2003-09-25,2003-09-25,2003-09-25,1
JPN,2004-06-16,2004-06-16,2004-06-16,1
JPN,2004-07,2004-07-01,2004-07-31,1
JPN,2004-07-12,2004-07-12,2004-07-12,1
JPN,2004-08-17,2004-08-17,2004-08-17,1
JPN,2004-08-23,2004-08-23,2004-08-23,1
JPN,2004-08-30,2004-08-30,2004-08-30,1
JPN,2004-09-03,2004-09-03,2004-09-03,1
JPN,2004-09-23,2004-09-23,2004-09-23,1
JPN,2004-10-03,2004-10-03,2004-10-03,1
JPN,2004-10-15,2004-10-15,2004-10-15,1
JPN,2004-10-23,2004-10-23,2004-10-23,1
JPN,2004-11-11,2004-11-11,2004-11-11,1
JPN,2005-03-20,2005-03-20,2005-03-20,1
JPN,2005-04-19,2005-04-19,2005-04-19,1
JPN,2005-04-25,2005-04-25,2005-04-25,1
JPN,2005-06-28,2005-06-28,2005-06-28,1
JPN,2005-08-25,2005-08-25,2005-08-25,1
JPN,2005-09-02,2005-09-02,2005-09-02,1
JPN,2005-12-09,2005-12-09,2005-12-09,1
JPN,2006-01-21,2006-01-21,2006-01-21,1
JPN,2006-06-19,2006-06-19,2006-06-19,1
JPN,2006-07-22,2006-07-22,2006-07-22,1
JPN,2006-09-15,2006-09-15,2006-09-15,1
JPN,2006-10-07,2006-10-07,2006-10-07,1
JPN,2006-11,2006-11-01,2006-11-30,1
JPN,2007-03-25,2007-03-25,2007-03-25,1
JPN,2007-04-15,2007-04-15,2007-04-15,1
JPN,2007-07-04,2007-07-04,2007-07-04,1
JPN,2007-07-13,2007-07-13,2007-07-13,1
JPN,2007-07-16,2007-07-16,2007-07-16,1
JPN,2007-08,2007-08-01,2007-08-31,1
JPN,2007-08-28,2007-08-28,2007-08-28,1
JPN,2007-09-17,2007-09-17,2007-09-17,1
JPN,2008-06-13,2008-06-13,2008-06-13,1
JPN,2008-06-23,2008-06-23,2008-06-23,1
JPN,2008-07,2008-07-01,2008-07-31,1
JPN,2008-07-23,2008-07-23,2008-07-23,1
JPN,2008-07-28,2008-07-28,2008-07-28,1
JPN,2008-09-30,2008-09-30,2008-09-30,1
JPN,2009-03-10,2009-03-10,2009-03-10,1
JPN,2009-04-14,2009-04-14,2009-04-14,1
JPN,2009-07,2009-07-01,2009-07-31,1
JPN,2009-07-20,2009-07-20,2009-07-20,1
JPN,2009-07-26,2009-07-26,2009-07-26,1
JPN,2009-08-10,2009-08-10,2009-08-10,2
JPN,2009-10-07,2009-10-07,2009-10-07,1
JPN,2010-07-18,2010-07-18,2010-07-18,1
JPN,2010-07-19,2010-07-19,2010-07-19,1
JPN,2010-11-10,2010-11-10,2010-11-10,1
JPN,2011-03-11,2011-03-11,2011-03-11,1
JPN,2011-04-07,2011-04-07,2011-04-07,1
JPN,2011-07,2011-07-01,2011-07-31,1
JPN,2011-07-19,2011-07-19,2011-07-19,1
JPN,2011-07-29,2011-07-29,2011-07-29,1
JPN,2011-09-02,2011-09-02,2011-09-02,1
JPN,2011-09-22,2011-09-22,2011-09-22,1
JPN,2012-01-01,2012-01-01,2012-01-01,1
JPN,2012-04-03,2012-04-03,2012-04-03,1
JPN,2012-05-06,2012-05-06,2012-05-06,1
JPN,2012-07-12,2012-07-12,2012-07-12,1
JPN,2012-08-25,2012-08-25,2012-08-25,1
JPN,2012-09-15,2012-09-15,2012-09-15,1
JPN,2012-09-24,2012-09-24,2012-09-24,1
JPN,2012-09-29,2012-09-29,2012-09-29,1
JPN,2013-01-14,2013-01-14,2013-01-14,1
JPN,2013-02-23,2013-02-23,2013-02-23,1
JPN,2013-02-27,2013-02-27,2013-02-27,1
JPN,2013-04-12,2013-04-12,2013-04-12,1
JPN,2013-05,2013-05-01,2013-05-31,1
JPN,2013-07-28,2013-07-28,2013-07-28,1
JPN,2013-09-02,2013-09-02,2013-09-02,1
JPN,2013-09-04,2013-09-04,2013-09-04,1
JPN,2013-09-16,2013-09-16,2013-09-16,1
JPN,2013-10-07,2013-10-07,2013-10-07,1
JPN,2013-10-10,2013-10-10,2013-10-10,1
JPN,2013-10-14,2013-10-14,2013-10-14,1
JPN,2014-02-08,2014-02-08,2014-02-08,1
JPN,2014-02-14,2014-02-14,2014-02-14,1
JPN,2014-07-07,2014-07-07,2014-07-07,1
JPN,2014-07-14,2014-07-14,2014-07-14,1
JPN,2014-08-03,2014-08-03,2014-08-03,1
JPN,2014-08-10,2014-08-10,2014-08-10,1
JPN,2014-08-20,2014-08-20,2014-08-20,1
JPN,2014-09-27,2014-09-27,2014-09-27,1
JPN,2014-10-06,2014-10-06,2014-10-06,1
JPN,2014-10-12,2014-10-12,2014-10-12,1
JPN,2014-11-22,2014-11-22,2014-11-22,1
JPN,2014-12-02,2014-12-02,2014-12-02,1
JPN,2014-12-17,2014-12-17,2014-12-17,1
JPN,2015-05-11,2015-05-11,2015-05-11,1
JPN,2015-05-12,2015-05-12,2015-05-12,1
JPN,2015-07-09,2015-07-09,2015-07-09,1
JPN,2015-07-12,2015-07-12,2015-07-12,1
JPN,2015-07-16,2015-07-16,2015-07-16,1
JPN,2015-08-03,2015-08-03,2015-08-03,1
JPN,2015-08-25,2015-08-25,2015-08-25,1
JPN,2015-09-08,2015-09-08,2015-09-08,1
JPN,2015-09-09,2015-09-09,2015-09-09,1
JPN,2015-09-28,2015-09-28,2015-09-28,1
JPN,2016-01-14,2016-01-14,2016-01-14,1
JPN,2016-01-20,2016-01-20,2016-01-20,1
JPN,2016-04-14,2016-04-14,2016-04-14,1
JPN,2016-04-15,2016-04-15,2016-04-15,1
JPN,2016-06-20,2016-06-20,2016-06-20,1
JPN,2016-08-06,2016-08-06,2016-08-06,1
JPN,2016-08-22,2016-08-22,2016-08-22,1
JPN,2016-09-04,2016-09-04,2016-09-04,1
JPN,2016-09-20,2016-09-20,2016-09-20,1
JPN,2016-10-05,2016-10-05,2016-10-05,1
JPN,2016-10-21,2016-10-21,2016-10-21,1
JPN,2017-07-06,2017-07-06,2017-07-06,1
JPN,2017-08-05,2017-08-05,2017-08-05,1
JPN,2017-09-17,2017-09-17,2017-09-17,1
JPN,2017-10-05,2017-10-05,2017-10-05,1
JPN,2017-10-22,2017-10-22,2017-10-22,1
JPN,2018-02-01,2018-02-01,2018-02-01,1
JPN,2018-06-18,2018-06-18,2018-06-18,1
JPN,2018-06-29,2018-06-29,2018-06-29,1
JPN,2018-07-01,2018-07-01,2018-07-01,1
JPN,2018-09-04,2018-09-04,2018-09-04,1
JPN,2018-09-06,2018-09-06,2018-09-06,1
JPN,2018-09-28,2018-09-28,2018-09-28,1
JPN,2018-10-06,2018-10-06,2018-10-06,1
JPN,2019-06-18,2019-06-18,2019-06-18,1
JPN,2019-06-29,2019-06-29,2019-06-29,1
JPN,2019-07-22,2019-07-22,2019-07-22,1
JPN,2019-07-29,2019-07-29,2019-07-29,1
JPN,2019-08-27,2019-08-27,2019-08-27,1
JPN,2019-09-05,2019-09-05,2019-09-05,1
JPN,2019-09-24,2019-09-24,2019-09-24,1
JPN,2019-10-08,2019-10-08,2019-10-08,1
JPN,2019-10-12,2019-10-12,2019-10-12,1
JPN,2019-10-25,2019-10-25,2019-10-25,1
JPN,2020-02-29,2020-02-29,2020-02-29,1
JPN,2020-06-29,2020-06-29,2020-06-29,1
JPN,2020-09-02,2020-09-02,2020-09-02,1
JPN,2020-09-07,2020-09-07,2020-09-07,1
JPN,2020-12-16,2020-12-16,2020-12-16,1
JPN,2021-01-07,2021-01-07,2021-01-07,1
JPN,2021-02-13,2021-02-13,2021-02-13,1
JPN,2021-03-20,2021-03-20,2021-03-20,1
JPN,2021-07-03,2021-07-03,2021-07-03,1
JPN,2021-07-10,2021-07-10,2021-07-10,1
JPN,2021-08-11,2021-08-11,2021-08-11,1
JPN,2021-12-17,2021-12-17,2021-12-17,1
JPN,2022-03-16,2022-03-16,2022-03-16,1
JPN,2022-04-23,2022-04-23,2022-04-23,1
JPN,2022-06-20,2022-06-20,2022-06-20,1
JPN,2022-07-04,2022-07-04,2022-07-04,1
JPN,2022-08-02,2022-08-02,2022-08-02,1
JPN,2022-09-18,2022-09-18,2022-09-18,1
JPN,2022-09-25,2022-09-25,2022-09-25,1
JPN,2022-12-17,2022-12-17,2022-12-17,1
JPN,2023-01-24,2023-01-24,2023-01-24,1
JPN,2023-05-06,2023-05-06,2023-05-06,1
JPN,2023-06-02,2023-06-02,2023-06-02,1
JPN,2023-07-01,2023-07-01,2023-07-01,1
JPN,2023-08-02,2023-08-02,2023-08-02,1
JPN,2023-08-15,2023-08-15,2023-08-15,1
JPN,2023-09-08,2023-09-08,2023-09-08,1
KAZ,2000-01,2000-01-01,2000-01-31,1
KAZ,2000-04,2000-04-01,2000-04-30,1
KAZ,2001-01,2001-01-01,2001-01-31,1
KAZ,2001-05-13,2001-05-13,2001-05-13,1
KAZ,2003-05-23,2003-05-23,2003-05-23,1
KAZ,2004-03-14,2004-03-14,2004-03-14,1
KAZ,2004-11-28,2004-11-28,2004-11-28,1
KAZ,2004-12-05,2004-12-05,2004-12-05,1
KAZ,2005-02-24,2005-02-24,2005-02-24,1
KAZ,2006-09-20,2006-09-20,2006-09-20,1
KAZ,2008-01-11,2008-01-11,2008-01-11,1
KAZ,2008-02-20,2008-02-20,2008-02-20,1
KAZ,2009-09-08,2009-09-08,2009-09-08,1
KAZ,2009-09-13,2009-09-13,2009-09-13,1
KAZ,2009-11-09,2009-11-09,2009-11-09,1
KAZ,2010-02,2010-02-01,2010-02-28,1
KAZ,2010-03-17,2010-03-17,2010-03-17,1
KAZ,2011-04-09,2011-04-09,2011-04-09,1
KAZ,2012-02-18,2012-02-18,2012-02-18,1
KAZ,2012-05-08,2012-05-08,2012-05-08,1
KAZ,2012-12-18,2012-12-18,2012-12-18,1
KAZ,2012-12-25,2012-12-25,2012-12-25,1
KAZ,2013-01-29,2013-01-29,2013-01-29,1
KAZ,2014-03-23,2014-03-23,2014-03-23,1
KAZ,2015-04-08,2015-04-08,2015-04-08,1
KAZ,2015-04-19,2015-04-19,2015-04-19,1
KAZ,2017-04-14,2017-04-14,2017-04-14,1
KAZ,2018-01-18,2018-01-18,2018-01-18,1
KAZ,2018-03-09,2018-03-09,2018-03-09,1
KAZ,2019-03-28,2019-03-28,2019-03-28,1
KAZ,2019-12-27,2019-12-27,2019-12-27,1
KAZ,2020-05-01,2020-05-01,2020-05-01,1
KAZ,2021-06,2021-06-01,2021-06-30,1
KAZ,2023-06-08,2023-06-08,2023-06-08,1
KEN,2000-01,2000-01-01,2000-01-31,1
KEN,2000-01-06,2000-01-06,2000-01-06,1
KEN,2000-02-20,2000-02-20,2000-02-20,1
KEN,2000-03-29,2000-03-29,2000-03-29,1
KEN,2000-04-01,2000-04-01,2000-04-01,1
KEN,2000-04-20,2000-04-20,2000-04-20,1
KEN,2000-06,2000-06-01,2000-06-30,1
KEN,2000-08,2000-08-01,2000-08-31,1
KEN,2000-08-15,2000-08-15,2000-08-15,1
KEN,2000-08-20,2000-08-20,2000-08-20,1
KEN,2000-08-24,2000-08-24,2000-08-24,1
KEN,2000-10-07,2000-10-07,2000-10-07,1
KEN,2000-11-15,2000-11-15,2000-11-15,1
KEN,2001-01-04,2001-01-04,2001-01-04,1
KEN,2001-02,2001-02-01,2001-02-28,1
KEN,2001-03-25,2001-03-25,2001-03-25,1
KEN,2001-04-01,2001-04-01,2001-04-01,1
KEN,2001-06-01,2001-06-01,2001-06-01,1
KEN,2001-08,2001-08-01,2001-08-31,1
KEN,2001-08-15,2001-08-15,2001-08-15,1
KEN,2001-12,2001-12-01,2001-12-31,1
KEN,2002-04-26,2002-04-26,2002-04-26,1
KEN,2002-04-30,2002-04-30,2002-04-30,1
KEN,2002-10-29,2002-10-29,2002-10-29,1
KEN,2002-11-17,2002-11-17,2002-11-17,1
KEN,2002-12-21,2002-12-21,2002-12-21,1
KEN,2003-01-04,2003-01-04,2003-01-04,1
KEN,2003-04,2003-04-01,2003-04-30,1
KEN,2003-07-14,2003-07-14,2003-07-14,1
KEN,2003-07-19,2003-07-19,2003-07-19,1
KEN,2004-02-19,2004-02-19,2004-02-19,1
KEN,2004-04-09,2004-04-09,2004-04-09,2
KEN,2004-04-10,2004-04-10,2004-04-10,1
KEN,2004-04-17,2004-04-17,2004-04-17,1
KEN,2004-05-15,2004-05-15,2004-05-15,1
KEN,2004-07,2004-07-01,2004-07-31,1
KEN,2004-08-16,2004-08-16,2004-08-16,1
KEN,2004-10-05,2004-10-05,2004-10-05,1
KEN,2004-12-26,2004-12-26,2004-12-26,1
KEN,2005-04-23,2005-04-23,2005-04-23,1
KEN,2005-05-10,2005-05-10,2005-05-10,1
KEN,2005-05-18,2005-05-18,2005-05-18,1
KEN,2005-06-17,2005-06-17,2005-06-17,1
KEN,2005-06-26,2005-06-26,2005-06-26,1
KEN,2005-07-18,2005-07-18,2005-07-18,1
KEN,2005-08-13,2005-08-13,2005-08-13,1
KEN,2005-11,2005-11-01,2005-11-30,1
KEN,2005-12-01,2005-12-01,2005-12-01,1
KEN,2005-12,2005-12-01,2005-12-31,1
KEN,2006-01-01,2006-01-01,2006-01-01,1
KEN,2006-01-16,2006-01-16,2006-01-16,1
KEN,2006-01-23,2006-01-23,2006-01-23,1
KEN,2006-04-04,2006-04-04,2006-04-04,1
KEN,2006-04-10,2006-04-10,2006-04-10,1
KEN,2006-04-25,2006-04-25,2006-04-25,1
KEN,2006-05,2006-05-01,2006-05-31,1
KEN,2006-05-29,2006-05-29,2006-05-29,1
KEN,2006-06-10,2006-06-10,2006-06-10,1
KEN,2006-08-19,2006-08-19,2006-08-19,1
KEN,2006-10-15,2006-10-15,2006-10-15,1
KEN,2006-10-23,2006-10-23,2006-10-23,1
KEN,2006-10-24,2006-10-24,2006-10-24,1
KEN,2006-11-14,2006-11-14,2006-11-14,1
KEN,2006-11-30,2006-11-30,2006-11-30,1
KEN,2007-05-15,2007-05-15,2007-05-15,1
KEN,2007-06-09,2007-06-09,2007-06-09,1
KEN,2007-08-10,2007-08-10,2007-08-10,1
KEN,2007-08-15,2007-08-15,2007-08-15,1
KEN,2007-11-05,2007-11-05,2007-11-05,1
KEN,2007-11-11,2007-11-11,2007-11-11,1
KEN,2007-11-21,2007-11-21,2007-11-21,1
KEN,2007-12-03,2007-12-03,2007-12-03,1
KEN,2007-12-12,2007-12-12,2007-12-12,1
KEN,2008-02,2008-02-01,2008-02-29,1
KEN,2008-03-17,2008-03-17,2008-03-17,1
KEN,2008-03-20,2008-03-20,2008-03-20,1
KEN,2008-06-13,2008-06-13,2008-06-13,1
KEN,2008-07,2008-07-01,2008-07-31,1
KEN,2008-09-01,2008-09-01,2008-09-01,1
KEN,2008-10-04,2008-10-04,2008-10-04,1
KEN,2008-10-14,2008-10-14,2008-10-14,1
KEN,2008-11-08,2008-11-08,2008-11-08,1
KEN,2008-11-10,2008-11-10,2008-11-10,1
KEN,2009-01,2009-01-01,2009-01-31,1
KEN,2009-01-19,2009-01-19,2009-01-19,1
KEN,2009-01-30,2009-01-30,2009-01-30,1
KEN,2009-01-31,2009-01-31,2009-01-31,1
KEN,2009-07-21,2009-07-21,2009-07-21,1
KEN,2009-09-05,2009-09-05,2009-09-05,1
KEN,2009-10-19,2009-10-19,2009-10-19,1
KEN,2009-10-29,2009-10-29,2009-10-29,1
KEN,2009-11-13,2009-11-13,2009-11-13,1
KEN,2009-11-23,2009-11-23,2009-11-23,1
KEN,2009-12-24,2009-12-24,2009-12-24,1
KEN,2010-01-01,2010-01-01,2010-01-01,1
KEN,2010-03-01,2010-03-01,2010-03-01,1
KEN,2010-04-30,2010-04-30,2010-04-30,1
KEN,2010-05-08,2010-05-08,2010-05-08,1
KEN,2010-12-27,2010-12-27,2010-12-27,1
KEN,2011-01,2011-01-01,2011-01-31,1
KEN,2011,2011-01-01,2011-12-31,1
KEN,2011-02-08,2011-02-08,2011-02-08,1
KEN,2011-02-10,2011-02-10,2011-02-10,1
KEN,2011-02-28,2011-02-28,2011-02-28,1
KEN,2011-03-08,2011-03-08,2011-03-08,1
KEN,2011-06-14,2011-06-14,2011-06-14,1
KEN,2011-08-02,2011-08-02,2011-08-02,1
KEN,2011-08-15,2011-08-15,2011-08-15,1
KEN,2011-08-21,2011-08-21,2011-08-21,1
KEN,2011-09-13,2011-09-13,2011-09-13,1
KEN,2011-11-04,2011-11-04,2011-11-04,1
KEN,2011-11-29,2011-11-29,2011-11-29,1
KEN,2012-01-02,2012-01-02,2012-01-02,1
KEN,2012-04-20,2012-04-20,2012-04-20,1
KEN,2013-01-13,2013-01-13,2013-01-13,1
KEN,2013-01-26,2013-01-26,2013-01-26,1
KEN,2013-02-27,2013-02-27,2013-02-27,1
KEN,2013-03-10,2013-03-10,2013-03-10,1
KEN,2013-08-05,2013-08-05,2013-08-05,1
KEN,2013-08-29,2013-08-29,2013-08-29,1
KEN,2013-10-30,2013-10-30,2013-10-30,1
KEN,2013-12,2013-12-01,2013-12-31,1
KEN,2014-01,2014-01-01,2014-01-31,1
KEN,2014-12-26,2014-12-26,2014-12-26,1
KEN,2015-04-04,2015-04-04,2015-04-04,1
KEN,2015-04-12,2015-04-12,2015-04-12,1
KEN,2015-04-27,2015-04-27,2015-04-27,1
KEN,2015-12-01,2015-12-01,2015-12-01,1
KEN,2016-03-10,2016-03-10,2016-03-10,1
KEN,2016-04,2016-04-01,2016-04-30,1
KEN,2016-04-29,2016-04-29,2016-04-29,1
KEN,2016-06,2016-06-01,2016-06-30,1
KEN,2016-12-10,2016-12-10,2016-12-10,1
KEN,2017-01-01,2017-01-01,2017-01-01,1
KEN,2017-01-05,2017-01-05,2017-01-05,1
KEN,2017-04-24,2017-04-24,2017-04-24,1
KEN,2017-05-08,2017-05-08,2017-05-08,1
KEN,2017-06-20,2017-06-20,2017-06-20,1
KEN,2017-12-15,2017-12-15,2017-12-15,1
KEN,2017-12-31,2017-12-31,2017-12-31,1
KEN,2018-03-14,2018-03-14,2018-03-14,2
KEN,2018-04-10,2018-04-10,2018-04-10,1
KEN,2018-05-09,2018-05-09,2018-05-09,1
KEN,2018-06-07,2018-06-07,2018-06-07,1
KEN,2018-06-28,2018-06-28,2018-06-28,1
KEN,2018-10-10,2018-10-10,2018-10-10,1
KEN,2019-01,2019-01-01,2019-01-31,2
KEN,2019-10-10,2019-10-10,2019-10-10,1
KEN,2019-11-23,2019-11-23,2019-11-23,1
KEN,2020-02,2020-02-01,2020-02-29,1
KEN,2020-02-03,2020-02-03,2020-02-03,1
KEN,2020-04-18,2020-04-18,2020-04-18,1
KEN,2020-12,2020-12-01,2020-12-31,1
KEN,2021-03,2021-03-01,2021-03-31,1
KEN,2021-04-07,2021-04-07,2021-04-07,1
KEN,2021-07-18,2021-07-18,2021-07-18,1
KEN,2021-12-04,2021-12-04,2021-12-04,1
KEN,2022-07-24,2022-07-24,2022-07-24,1
KEN,2022-10-19,2022-10-19,2022-10-19,1
KEN,2023-01-08,2023-01-08,2023-01-08,1
KEN,2023-03-25,2023-03-25,2023-03-25,1
KEN,2023-04-25,2023-04-25,2023-04-25,1
KEN,2023-06-30,2023-06-30,2023-06-30,1
KEN,2023-10-15,2023-10-15,2023-10-15,1
KGZ,2000-10-16,2000-10-16,2000-10-16,1
KGZ,2001-12-03,2001-12-03,2001-12-03,1
KGZ,2002-05-02,2002-05-02,2002-05-02,1
KGZ,2003-03-27,2003-03-27,2003-03-27,1
KGZ,2003-04-20,2003-04-20,2003-04-20,1
KGZ,2004-04-17,2004-04-17,2004-04-17,1
KGZ,2004-04-26,2004-04-26,2004-04-26,1
KGZ,2004-08-05,2004-08-05,2004-08-05,1
KGZ,2004-09-18,2004-09-18,2004-09-18,1
KGZ,2005-06-10,2005-06-10,2005-06-10,1
KGZ,2006-01,2006-01-01,2006-01-31,1
KGZ,2006-12-26,2006-12-26,2006-12-26,1
KGZ,2007-04-17,2007-04-17,2007-04-17,1
KGZ,2008-01-13,2008-01-13,2008-01-13,1
KGZ,2008-08-24,2008-08-24,2008-08-24,1
KGZ,2008-10-05,2008-10-05,2008-10-05,1
KGZ,2009,2009-01-01,2009-12-31,1
KGZ,2010-03,2010-03-01,2010-03-31,1
KGZ,2010-06-03,2010-06-03,2010-06-03,1
KGZ,2011-07-19,2011-07-19,2011-07-19,1
KGZ,2012-04-23,2012-04-23,2012-04-23,1
KGZ,2012-12-18,2012-12-18,2012-12-18,1
KGZ,2014-02-01,2014-02-01,2014-02-01,1
KGZ,2015-11-17,2015-11-17,2015-11-17,1
KGZ,2017-01-16,2017-01-16,2017-01-16,1
KGZ,2017-04-29,2017-04-29,2017-04-29,1
KGZ,2017-05-03,2017-05-03,2017-05-03,1
KGZ,2021-07-12,2021-07-12,2021-07-12,1
KGZ,2022-07-18,2022-07-18,2022-07-18,1
KGZ,2023-01,2023-01-01,2023-01-31,1
KHM,2000-07-11,2000-07-11,2000-07-11,1
KHM,2001-08-15,2001-08-15,2001-08-15,1
KHM,2001-09,2001-09-01,2001-09-30,1
KHM,2001-11-26,2001-11-26,2001-11-26,1
KHM,2002-01,2002-01-01,2002-01-31,1
KHM,2002-08-18,2002-08-18,2002-08-18,1
KHM,2004-08-24,2004-08-24,2004-08-24,1
KHM,2005-04,2005-04-01,2005-04-30,1
KHM,2005-09-08,2005-09-08,2005-09-08,1
KHM,2005-11-13,2005-11-13,2005-11-13,1
KHM,2006,2006-01-01,2006-12-31,1
KHM,2006-07-06,2006-07-06,2006-07-06,1
KHM,2006-08-10,2006-08-10,2006-08-10,1
KHM,2007-06-25,2007-06-25,2007-06-25,1
KHM,2007-07,2007-07-01,2007-07-31,1
KHM,2007-08-10,2007-08-10,2007-08-10,1
KHM,2009-09-29,2009-09-29,2009-09-29,1
KHM,2009-10-10,2009-10-10,2009-10-10,1
KHM,2009-11-02,2009-11-02,2009-11-02,1
KHM,2010-10-18,2010-10-18,2010-10-18,1
KHM,2010-10-20,2010-10-20,2010-10-20,1
KHM,2010-11-22,2010-11-22,2010-11-22,1
KHM,2011-08-10,2011-08-10,2011-08-10,1
KHM,2012-09-17,2012-09-17,2012-09-17,1
KHM,2013-09-24,2013-09-24,2013-09-24,1
KHM,2014-07-30,2014-07-30,2014-07-30,1
KHM,2015-09-16,2015-09-16,2015-09-16,1
KHM,2015-09-19,2015-09-19,2015-09-19,1
KHM,2016-05,2016-05-01,2016-05-31,1
KHM,2018-07-23,2018-07-23,2018-07-23,1
KHM,2019-06-22,2019-06-22,2019-06-22,1
KHM,2019-09-11,2019-09-11,2019-09-11,1
KHM,2020-09-18,2020-09-18,2020-09-18,1
KHM,2020-10-01,2020-10-01,2020-10-01,1
KHM,2021-04-16,2021-04-16,2021-04-16,1
KHM,2021-09-15,2021-09-15,2021-09-15,1
KHM,2021-10-12,2021-10-12,2021-10-12,1
KHM,2021-10-25,2021-10-25,2021-10-25,1
KHM,2022-09-01,2022-09-01,2022-09-01,1
KHM,2022-09-23,2022-09-23,2022-09-23,1
