event_id,year,true_label,fold,predicted_label,probability_Low,probability_Moderate,probability_Severe,dataset,country_code,region,disaster_type,disaster_subtype,date_granularity,date_imputed,historical_frequency,hdi,Location,magnitude_scale,event_month,hdi_missing,month_missing,magnitude,magnitude_missing,magnitude_group,magnitude_group_unknown,magnitude_robust_z,max_probability,low_minus_severe,moderate_minus_severe
2014-0089-THA,2014,Moderate,1,Severe,0.41089636654114442,0.16248987828915651,0.4266137551696994,OOF,THA,South-eastern Asia,Extreme temperature,Cold wave,month,1,101,0.78400000000000003,"Loei, Tak, Nan, Chiang Mai, Nakhon Phanom, Nong Bua Lamphu provinces",°C,1,0,0,2,0,Cold wave | °C,0,0.97959183673469385,0.4266137551696994,-0.015717388628554985,-0.2641238768805429
2014-0090-GIN,2014,Severe,1,Severe,0.26917388635578232,0.29187654091121951,0.43894957273299778,OOF,GIN,Sub-Saharan Africa,Epidemic,Viral disease,month,1,50,0.45100000000000001,"Conakry, Gueckedou, Macenta, Dabola, Kissidougou, Dinguiraye, Telimele, Boffa, Kouroussa",Vaccinated,2,0,0,,1,UNKNOWN,1,,0.43894957273299778,-0.16977568637721546,-0.14707303182177828
2014-0090-LBR,2014,Severe,1,Severe,0.3325073936757334,0.28008024171988821,0.38741236460437811,OOF,LBR,Sub-Saharan Africa,Epidemic,Viral disease,day,0,15,0.47899999999999998,"Montserrado, Lofa, Margibi, Nimba, Bong, Bomi",Vaccinated,3,0,0,,1,UNKNOWN,1,,0.38741236460437811,-0.054904970928644714,-0.1073321228844899
2014-0090-MLI,2014,Low,1,Severe,0.2179346236561111,0.28426922508890101,0.49779615125498777,OOF,MLI,Sub-Saharan Africa,Epidemic,Viral disease,day,0,49,0.41399999999999998,"Bamako, Kayes, Koulikoro, Sikasso",Vaccinated,10,0,0,,1,UNKNOWN,1,,0.49779615125498777,-0.27986152759887667,-0.21352692616608676
2014-0090-NGA,2014,Low,1,Severe,0.2196264254834448,0.2400705573229561,0.5403030171935983,OOF,NGA,Sub-Saharan Africa,Epidemic,Viral disease,month,1,331,0.52400000000000002,,Vaccinated,3,0,0,,1,UNKNOWN,1,,0.5403030171935983,-0.3206765917101535,-0.30023245987064218
2014-0090-SLE,2014,Severe,1,Severe,0.27812998245147558,0.27644224217055541,0.44542777537796852,OOF,SLE,Sub-Saharan Africa,Epidemic,Viral disease,day,0,24,0.438,Kailahun; Buedu (Kono district),Vaccinated,3,0,0,,1,UNKNOWN,1,,0.44542777537796852,-0.16729779292649294,-0.16898553320741311
2014-0091-SLB,2014,Moderate,1,Low,0.69676760942137073,0.16489878330973429,0.13833360726889479,OOF,SLB,Melanesia,Flood,Flash flood,day,0,13,0.57499999999999996,"Honiara, Guadalcanal, Makira, Malaita, Isabel Islands areas",Km2,4,0,0,5480.75,0,Flood | Km2,0,-0.26145741581407955,0.69676760942137073,0.55843400215247596,0.026565176040839494
2014-0092-MDG,2014,Moderate,1,Low,0.42590463866045281,0.30804449891271052,0.26605086242683679,OOF,MDG,Sub-Saharan Africa,Storm,Tropical cyclone,day,0,46,0.5,"Betsiboka, Boeny, Diana, Melaky, Sofia provinces",Kph,3,0,0,240,0,Storm | Kph,0,1.125,0.42590463866045281,0.15985377623361602,0.041993636485873731
2014-0093-UGA,2014,Severe,1,Moderate,0.054374513415605299,0.52566247075353811,0.41996301583085632,OOF,UGA,Sub-Saharan Africa,Water,Water,day,0,99,0.53900000000000003,Ndaiga (Kibaale district); Albert lake,,3,0,0,,1,UNKNOWN,1,,0.52566247075353811,-0.36558850241525104,0.10569945492268179
2014-0094-CHL,2014,Low,1,Low,0.58070644099749202,0.13063279832155891,0.2886607606809492,OOF,CHL,Latin America and the Caribbean,Earthquake,Ground movement,day,0,49,0.84899999999999998,"Arica y Painacota province, Alto Hospicio commune (Iquique district, Tarapaca province)",Moment Magnitude,4,0,0,8.1999999999999993,0,Earthquake | Moment Magnitude,0,1.3846153846153839,0.58070644099749202,0.29204568031654282,-0.15802796235939029
2014-0095-USA,2014,Moderate,1,Moderate,0.21130203290724389,0.61849697967197514,0.17020098742078099,OOF,USA,Northern America,Mass movement (wet),Landslide (wet),day,0,406,0.92600000000000005,"Oso village (Snohomish district, Washington province)",,3,0,0,,1,UNKNOWN,1,,0.61849697967197514,0.0411010454864629,0.44829599225119415
2014-0096-VUT,2014,Moderate,1,Low,0.6880072704798561,0.164453615815983,0.14753911370416051,OOF,VUT,Melanesia,Storm,Tropical cyclone,day,0,14,0.59699999999999998,"Western Pentecost, East Ambae, Maewo areas (Penama province), Western Ambrym area (Malampa province), South Santo area (Sanma province), Gaua, Vanua Lava areas (Torba province), Shepherd area (Shefa province)",Kph,3,0,0,140,0,Storm | Kph,0,-0.125,0.6880072704798561,0.5404681567756956,0.016914502111822494
2014-0098-THA,2014,Moderate,1,Moderate,0.00069337404580150004,0.99930662595419839,0,OOF,THA,South-eastern Asia,Road,Road,day,0,105,0.78400000000000003,Tak province,,3,0,0,,1,UNKNOWN,1,,0.99930662595419839,0.00069337404580150004,0.99930662595419839
2014-0099-ZAF,2014,Moderate,1,Severe,0.29313474031623832,0.26704809975212401,0.4398171599316375,OOF,ZAF,Sub-Saharan Africa,Flood,Riverine flood,day,0,147,0.71299999999999997,"Gauteng, KwaZulu-Natal, Limpopo, Mpumalanga, North West provinces",Km2,3,0,0,1037639.2,0,Flood | Km2,0,5,0.4398171599316375,-0.14668241961539918,-0.17276906017951349
2014-0100-USA,2014,Moderate,1,Low,0.76493884233575127,0.20423781066130289,0.030823347002945999,OOF,USA,Northern America,Storm,Blizzard/Winter storm,day,0,405,0.92600000000000005,"California, Colorado, Montana, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Illinois, Indiana, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, Ohio, Wisconsin, Tennessee, New York, New Jersey, Pennsylvania provinces",Kph,2,0,0,,1,Storm | Kph,0,,0.76493884233575127,0.73411549533280529,0.17341446365835689
2014-0104-COD,2014,Moderate,1,Severe,0.063141741055547304,0.4510874658771612,0.4857707930672916,OOF,COD,Sub-Saharan Africa,Miscellaneous accident (General),Miscellaneous accident (General),day,0,181,0.46700000000000003,Kikwit,,4,0,0,,1,UNKNOWN,1,,0.4857707930672916,-0.42262905201174428,-0.034683327190130397
2014-0106-IND,2014,Moderate,1,Moderate,0.3628767090103347,0.43878697707362768,0.1983363139160379,OOF,IND,Southern Asia,Storm,Blizzard/Winter storm,day,0,506,0.625,"Doda, Bhaderwah, Thathri, Gandoh, Bhallessa villages (Kishtwar (72809) district, Jammu and Kashmir (40427) province), Kora Pani, Tangdhar villages (Kupwara (72786) district, Jumma and Kashmir (40431) province)",Kph,3,0,0,,1,Storm | Kph,0,,0.43878697707362768,0.1645403950942968,0.24045066315758978
2014-0107-CHN,2014,Low,1,Low,0.56087334941932476,0.31016003584434071,0.12896661473633411,OOF,CHN,Eastern Asia,Storm,Blizzard/Winter storm,day,0,995,0.74199999999999999,"Sichuan Sheng, Xinjiang Uygur Zizhiqu, Henan Sheng provinces",Kph,3,0,0,,1,Storm | Kph,0,,0.56087334941932476,0.43190673468299068,0.1811934211080066
2014-0110-CHN,2014,Moderate,1,Low,0.56371857858206986,0.31183195382266898,0.1244494675952609,OOF,CHN,Eastern Asia,Storm,Lightning/Thunderstorms,day,0,996,0.74199999999999999,"Fujian Sheng, Jiangxi Sheng, Hunan Sheng, Guangdong Sheng, Guangxi Zhuangzu Zizhiqu, Chongqing Shi, Guizhou Sheng provinces",Kph,3,0,0,,1,Storm | Kph,0,,0.56371857858206986,0.43926911098680899,0.18738248622740808
2014-0111-NIC,2014,Low,1,Low,0.60380454200220368,0.16056664416677899,0.23562881383101711,OOF,NIC,Latin America and the Caribbean,Earthquake,Ground movement,day,0,33,0.67400000000000004,Managua province,Moment Magnitude,4,0,0,6.5999999999999996,0,Earthquake | Moment Magnitude,0,0.15384615384615333,0.60380454200220368,0.3681757281711866,-0.075062169664238121
2014-0112-PER,2014,Moderate,1,Moderate,0,1,0,OOF,PER,Latin America and the Caribbean,Road,Road,day,0,145,0.76300000000000001,Between Chimbote and Huacrachuo (Huanuco region),,4,0,0,,1,UNKNOWN,1,,1,0,1
2014-0113-EGY,2014,Moderate,1,Moderate,0,1,0,OOF,EGY,Northern Africa,Road,Road,day,0,127,0.69899999999999995,Sinaï,,3,0,0,,1,UNKNOWN,1,,1,0,1
2014-0114-EGY,2014,Moderate,1,Moderate,0,1,0,OOF,EGY,Northern Africa,Road,Road,day,0,126,0.69899999999999995,,,3,0,0,,1,UNKNOWN,1,,1,0,1
2014-0115-NGA,2014,Moderate,1,Severe,0.049452997479943799,0.47304235994525662,0.4775046425747993,OOF,NGA,Sub-Saharan Africa,Water,Water,day,0,331,0.52400000000000002,Near Lagos,,3,0,0,,1,UNKNOWN,1,,0.4775046425747993,-0.42805164509485549,-0.0044622826295426798
2014-0116-RUS,2014,Moderate,1,Moderate,0.11593229250482499,0.61837568157272294,0.2656920259224525,OOF,RUS,Eastern Europe,Miscellaneous accident (General),Miscellaneous accident (General),day,0,217,0.83099999999999996,Krasny Velikan (Zabaïkalsk),,3,0,0,,1,UNKNOWN,1,,0.61837568157272294,-0.14975973341762749,0.35268365565027043
2014-0118-CHL,2014,Moderate,1,Low,0.83908485564059576,0.1082678189174464,0.052647325441957403,OOF,CHL,Latin America and the Caribbean,Wildfire,"Land fire (Brush, Bush, Pasture)",day,0,50,0.84899999999999998,Valparaiso province,Km2,4,0,0,,1,Wildfire | Km2,0,,0.83908485564059576,0.78643753019863838,0.055620493475488995
2014-0119-TZA,2014,Moderate,1,Low,0.50206155309056555,0.28281787343651688,0.21512057347291749,OOF,TZA,Sub-Saharan Africa,Flood,Riverine flood,day,0,96,0.52100000000000002,"Kyela district (Mbeya region), Pwani, Morogoro, Dar-es-salaam provinces",Km2,4,0,0,18498.389999999999,0,Flood | Km2,0,-0.085054678501253478,0.50206155309056555,0.28694097961764808,0.067697299963599383
2014-0121-KOR,2014,Severe,1,Moderate,0.067108555916204002,0.71209223686272127,0.2207992072210736,OOF,KOR,Eastern Asia,Water,Water,day,0,59,0.91000000000000003,"Sewol ferry Côte méridionale, vers l'île de Jeju",,4,0,0,,1,UNKNOWN,1,,0.71209223686272127,-0.15369065130486959,0.49129302964164767
2014-0122-TJK,2014,Moderate,1,Low,0.65956237660075734,0.18653527160725161,0.1539023517919908,OOF,TJK,Central Asia,Flood,Flash flood,day,0,43,0.65700000000000003,"Sarichashma village (Shurabad district, Khatlon province), Kulob city (Kulyab district, Khatlon province) Voseysky, Moskovskiy districts (Khatlon province)",Km2,4,0,0,,1,Flood | Km2,0,,0.65956237660075734,0.50566002480876659,0.032632919815260814
2014-0123-KAZ,2014,Low,1,Low,0.61126962264546492,0.19797094692065501,0.19075943043388069,OOF,KAZ,Central Asia,Flood,Flash flood,day,0,23,0.81299999999999994,"Kokpekty village (Bukhar-Zhyrau district, Karagandinskaya province)",Km2,3,0,0,213897,0,Flood | Km2,0,2.5628023578833252,0.61126962264546492,0.42051019221158425,0.0072115164867743164
2014-0124-NPL,2014,Moderate,1,Moderate,0.10496763107475129,0.47031687450821169,0.42471549441703699,OOF,NPL,Southern Asia,Mass movement (wet),Avalanche (wet),day,0,89,0.57399999999999995,Sagarmatha district (Eastern province),,4,0,0,,1,UNKNOWN,1,,0.47031687450821169,-0.31974786334228567,0.045601380091174704
2014-0125-PAK,2014,Moderate,1,Moderate,0,1,0,OOF,PAK,Southern Asia,Road,Road,day,0,176,0.52200000000000002,Sukkar (Sind province),,4,0,0,,1,UNKNOWN,1,,1,0,1
2014-0126-USA,2014,Moderate,1,Low,0.82493855037399644,0.14381118194357909,0.031250267682424497,OOF,USA,Northern America,Storm,Severe weather,day,0,408,0.92600000000000005,"Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Wyoming, Mississippi, Alabama, Arkansas, Delaware, Florida, Georgia, Kentucky, Louisiana, Maryland, North Carolina, South Carolina, Tennessee, Virginia, West Virginia, Illinois, Indiana, Iowa, Michigan, Minnesota, Missouri, Ohio, Wisconsin, New York, New Jersey, Pennsylvania provinces",Kph,4,0,0,,1,Storm | Kph,0,,0.82493855037399644,0.79368828269157199,0.11256091426115458
2014-0132-CHN,2014,Low,1,Low,0.54347841056600088,0.3160037719934326,0.14051781744056629,OOF,CHN,Eastern Asia,Storm,Lightning/Thunderstorms,day,0,1000,0.74199999999999999,"Sichuan Sheng, Chongqing Shi, Anhui Sheng, Hubei Sheng, Guizhou Sheng provinces",Kph,4,0,0,,1,Storm | Kph,0,,0.54347841056600088,0.40296059312543459,0.17548595455286631
2014-0133-CHN,2014,Low,1,Low,0.54964305462931407,0.3097891118499364,0.1405678335207495,OOF,CHN,Eastern Asia,Storm,Severe weather,day,0,1001,0.74199999999999999,"Xinjiang Uygur Zizhiqu, Shaanxi Sheng, Guangxi Zhuangzu Zizhiqu, Hunan Sheng, Jiangxi Sheng, Qinghai Sheng provinces",Kph,4,0,0,,1,Storm | Kph,0,,0.54964305462931407,0.40907522110856454,0.1692212783291869
2014-0134-AFG,2014,Severe,1,Moderate,0.11558148802450149,0.54542948232278565,0.33898902965271238,OOF,AFG,Southern Asia,Flood,Flash flood,day,0,140,0.497,"Badakhshan, Jawzjan, Faryab, Sar-e-Pul, Badghis, Balkh, Baghlan, Samangan, Kabul, Ghor, Logar, Takhar, Bamyan, Hirat, Parwan, Nangarhar, Khost, Kandahar, Panjsher, Hilmand, Kapisa, Nimroz, Laghman, Kunduz, Daykundi, Nuristan, Kunar provinces",Km2,4,0,0,83722.339999999997,0,Flood | Km2,0,0.79879856358831891,0.54542948232278565,-0.22340754162821089,0.20644045267007327
2014-0135-BGD,2014,Moderate,1,Moderate,0.38310229195360568,0.44752917858682723,0.1693685294595674,OOF,BGD,Southern Asia,Storm,Storm (General),day,0,184,0.59999999999999998,"Sunamganj district (Sylhet province), Tangail, Netrakona districts (Dhaka province), Naogaon district (Rajshahi province)",Kph,4,0,0,,1,Storm | Kph,0,,0.44752917858682723,0.21373376249403828,0.2781606491272598
2014-0136-COD,2014,Moderate,1,Severe,0.068659061115176098,0.45914395015266912,0.47219698873215488,OOF,COD,Sub-Saharan Africa,Rail,Rail,day,0,180,0.46700000000000003,Near Kamina,,4,0,0,,1,UNKNOWN,1,,0.47219698873215488,-0.40353792761697876,-0.013053038579485754
2014-0143-COL,2014,Moderate,1,Moderate,0.14564231934328281,0.60448677992522082,0.24987090073149609,OOF,COL,Latin America and the Caribbean,Collapse (Industrial),Collapse (Industrial),day,0,102,0.76300000000000001,Santander de Quilichao (Cauca province),m3,4,0,0,,1,UNKNOWN,1,,0.60448677992522082,-0.10422858138821328,0.35461587919372473
2014-0144-NGA,2014,Moderate,1,Moderate,0,0.99967822659786498,0.0003217734021349,OOF,NGA,Sub-Saharan Africa,Road,Road,day,0,333,0.52400000000000002,,,3,0,0,,1,UNKNOWN,1,,0.99967822659786498,-0.0003217734021349,0.99935645319573008
2014-0145-NGA,2014,Moderate,1,Moderate,0,0.99967822659786498,0.0003217734021349,OOF,NGA,Sub-Saharan Africa,Road,Road,day,0,332,0.52400000000000002,,,3,0,0,,1,UNKNOWN,1,,0.99967822659786498,-0.0003217734021349,0.99935645319573008
2014-0146-TUR,2014,Moderate,1,Moderate,0.22226675036883711,0.55555950221724026,0.2221737474139226,OOF,TUR,Western Asia,Rail,Rail,day,0,120,0.81299999999999994,Near Mersin,,3,0,0,,1,UNKNOWN,1,,0.55555950221724026,9.3002954914517266e-05,0.33338575480331767
2014-0147-PAK,2014,Moderate,1,Moderate,0,1,0,OOF,PAK,Southern Asia,Road,Road,day,0,175,0.52200000000000002,Between Turbat and Karachi,,3,0,0,,1,UNKNOWN,1,,1,0,1
2014-0148-UGA,2014,Moderate,1,Moderate,0.054374513415605299,0.52566247075353811,0.41996301583085632,OOF,UGA,Sub-Saharan Africa,Water,Water,day,0,99,0.53900000000000003,Albert lake (between Uganda and RDC),,3,0,0,,1,UNKNOWN,1,,0.52566247075353811,-0.36558850241525104,0.10569945492268179
2014-0149-THA,2014,Moderate,1,Moderate,0.00069337404580150004,0.99930662595419839,0,OOF,THA,South-eastern Asia,Road,Road,day,0,106,0.78400000000000003,Tak province,,3,0,0,,1,UNKNOWN,1,,0.99930662595419839,0.00069337404580150004,0.99930662595419839
2014-0150-ARE,2014,Moderate,1,Moderate,0.021924046110989501,0.97807595388901036,0,OOF,ARE,Western Asia,Road,Road,day,0,6,0.85299999999999998,Ruwayyah (DubaÃ¯),,5,0,0,,1,UNKNOWN,1,,0.97807595388901036,0.021924046110989501,0.97807595388901036
2014-0151-GRC,2014,Moderate,1,Moderate,0.11954214611370249,0.62818627882309785,0.25227157506319942,OOF,GRC,Southern Europe,Water,Water,month,1,47,0.88600000000000001,IlÃ´t de Farmakonissi (Samos),,1,0,0,,1,UNKNOWN,1,,0.62818627882309785,-0.13272942894949691,0.37591470375989844
2014-0152-GRC,2014,Moderate,1,Moderate,0.061331870417192298,0.69075519441267386,0.2479129351701331,OOF,GRC,Southern Europe,Water,Water,day,0,49,0.88600000000000001,"Mer Egee, Samos",,5,0,0,,1,UNKNOWN,1,,0.69075519441267386,-0.18658106475294081,0.44284225924254073
2014-0153-HTI,2014,Moderate,1,Moderate,0,1,0,OOF,HTI,Latin America and the Caribbean,Road,Road,day,0,79,0.54900000000000004,LocalitÃ© de Roseaux (extrÃªme sud),,5,0,0,,1,UNKNOWN,1,,1,0,1
2014-0154-BGD,2014,Moderate,1,Severe,0.025412773301956501,0.35015228076107902,0.62443494593696447,OOF,BGD,Southern Asia,Water,Water,day,0,185,0.59999999999999998,"Kalagasia, Munshiganj",,5,0,0,,1,UNKNOWN,1,,0.62443494593696447,-0.59902217263500801,-0.27428266517588545
2014-0155-IND,2014,Moderate,1,Moderate,0.1042932177394864,0.55889477726338577,0.33681200499712738,OOF,IND,Southern Asia,Rail,Rail,day,0,508,0.625,Raigad district (West of India),,5,0,0,,1,UNKNOWN,1,,0.55889477726338577,-0.23251878725764097,0.22208277226625839
2014-0156-HKG,2014,Moderate,1,Moderate,0.071880229735294704,0.71709922738464804,0.21102054288005681,OOF,HKG,Eastern Asia,Water,Water,day,0,12,0.93200000000000005,Ile Po Toi (south of Hong Kong),,5,0,0,,1,UNKNOWN,1,,0.71709922738464804,-0.13914031314476211,0.50607868450459126
2014-0158-SLE,2014,Moderate,1,Moderate,0,0.99824618677223476,0.0017538132277649999,OOF,SLE,Sub-Saharan Africa,Road,Road,day,0,25,0.438,Tambiama village (between Kamakiwe and Makeni),,5,0,0,,1,UNKNOWN,1,,0.99824618677223476,-0.0017538132277649999,0.99649237354446973
2014-0159-THA,2014,Low,1,Low,0.59800947732211363,0.19560402808855529,0.20638649458933109,OOF,THA,South-eastern Asia,Earthquake,Ground movement,day,0,108,0.78400000000000003,"Chiang Rai, Chiang Mai, Lampang, Lamphun, Mae Hong Son, Phayao, Phrae, Nan provinces",Moment Magnitude,5,0,0,6.0999999999999996,0,Earthquake | Moment Magnitude,0,-0.23076923076923134,0.59800947732211363,0.39162298273278251,-0.0107824665007758
2014-0160-LBY,2014,Moderate,1,Moderate,0.043713872741364998,0.49403968465910808,0.4622464425995268,OOF,LBY,Northern Africa,Water,Water,day,0,13,0.72799999999999998,Garabulli,,5,0,0,,1,UNKNOWN,1,,0.49403968465910808,-0.41853256985816178,0.031793242059581284
2014-0161-LBY,2014,Moderate,1,Moderate,0.043713872741364998,0.49403968465910808,0.4622464425995268,OOF,LBY,Northern Africa,Water,Water,day,0,14,0.72799999999999998,150km south of Lampedusa (Italy) and 80km from Lybia,,5,0,0,,1,UNKNOWN,1,,0.49403968465910808,-0.41853256985816178,0.031793242059581284
2014-0162-TUR,2014,Severe,1,Moderate,0.12637426122822279,0.64718252802581711,0.22644321074596049,OOF,TUR,Western Asia,Explosion (Industrial),Explosion (Industrial),day,0,121,0.81299999999999994,Soma (West Turkey),m3,5,0,0,,1,UNKNOWN,1,,0.64718252802581711,-0.1000689495177377,0.42073931727985658
2014-0163-TGO,2014,Moderate,1,Moderate,0,1,0,OOF,TGO,Sub-Saharan Africa,Road,Road,day,0,19,0.51400000000000001,Near Talo,,4,0,0,,1,UNKNOWN,1,,1,0,1
2014-0164-BIH,2014,Moderate,1,Low,0.83799265676412493,0.1189044260113281,0.043102917224546997,OOF,BIH,Southern Europe,Flood,Riverine flood,day,0,19,0.76500000000000001,"Sanski Most municipality (Unsko-sanski district), Srpski Sanski Most municipality (Sanski Most discrict), Banja Luka municipality (Banja Luka district), Celinac municipality (Celinac district), Kotor Varos municipality (Kotor Varos district), Zenica, Zepce, Maglaj, Vares, Kakanj, Visoko, Olovo, Doboj-Jug, Breza, Doboj-Jug municipalities (Zenicko-Dobojski district), Tuzla, Celic, Srebrenik, Gracanica, Gradacac, Kladanj, Lukavac, Sapna, Brcko, Doboj-Istok municipalities (Tuzlansko-podrinjski, Tuzla, Kladanj, Gracanica districts), Bijeljina municipality (Bijeljina disctict), Brcko municipality (Brcko district),Petrovo municipality (Maglaj, Gracanica districts), Doboj municipality (Doboj, Tesanj districts), Modrica municipality (Modrica district), Samac municipality (Bosanski Samac district), Domaljevac-Samac municipality (Posavski district), Zvornik municipality (Zvornik district), Bratunac municipality (Bratunac district), Srebrenica municipality (Srebrenica district), Stari Grad Sarajevo municipality (Sarajevo district), Sekovici municipality (Sekovici district)",Km2,5,0,0,700,0,Flood | Km2,0,-0.32624161528558848,0.83799265676412493,0.79488973953957798,0.075801508786781102
2014-0164-HRV,2014,Low,1,Low,0.88863016553258178,0.088279374697791402,0.023090459769626599,OOF,HRV,Southern Europe,Flood,Riverine flood,day,0,20,0.84799999999999998,"Požeško-slavonska županija, Brodsko-posavska županija, Vukovarsko-srijemska županija, Sisačko-moslavačka županija",Km2,5,0,0,,1,Flood | Km2,0,,0.88863016553258178,0.86553970576295514,0.065188914928164809
